idx,k,seed,cer,animescore,utmos,likability,gated_reward
12,1,100,0.3225806451612903,0.06095586344599724,1.340643286705017,3.584537982940674,-1.0
12,2,101,0.3870967741935484,1.865437626838684,2.094886302947998,4.02513313293457,-1.0
12,3,102,0.6129032258064516,0.8643783330917358,1.7593445777893066,3.9859533309936523,-1.0
12,4,103,0.3548387096774194,1.9285213947296143,3.1359171867370605,3.9717230796813965,-1.0
12,5,104,0.5806451612903226,0.08881030231714249,1.8500773906707764,4.058012962341309,-1.0
12,6,105,0.3548387096774194,2.0343785285949707,1.8312053680419922,3.8229384422302246,-1.0
12,7,106,0.967741935483871,1.0049653053283691,1.4737316370010376,1.9703826904296875,-1.0
13,0,0,0.52,0.799186646938324,2.658484935760498,3.907337188720703,-1.0
13,1,100,0.56,2.6192636489868164,1.4705322980880737,4.363956451416016,-1.0
13,2,101,0.52,-0.7008089423179626,1.6511536836624146,3.609224319458008,-1.0
13,3,102,0.92,-0.03837241977453232,3.0255322456359863,2.2528295516967773,-1.0
13,4,103,0.88,0.008390232920646667,1.7723537683486938,2.6039700508117676,-1.0
13,5,104,0.6,0.05273227393627167,1.8535078763961792,4.418935298919678,-1.0
13,6,105,0.64,-0.0843948945403099,1.7002856731414795,3.9138166904449463,-1.0
13,7,106,2.04,0.1489289402961731,1.3158305883407593,1.877947449684143,-1.0
14,0,0,0.2,4.191952705383301,1.7206045389175415,4.205082893371582,7.191952705383301
14,1,100,0.24,-0.39994263648986816,1.3156094551086426,3.5233120918273926,2.600057363510132
14,2,101,0.12,1.3035956621170044,1.3463068008422852,3.5611727237701416,4.303595662117004
14,3,102,0.28,3.0918703079223633,3.242000102996826,4.389346122741699,6.091870307922363
14,4,103,0.2,3.227299690246582,3.2164127826690674,4.30716609954834,6.227299690246582
14,5,104,0.68,-1.55692720413208,1.3249696493148804,2.0161240100860596,-1.0
14,6,105,0.32,0.04337534308433533,1.3089033365249634,3.0621817111968994,-1.0
14,7,106,0.2,4.475967884063721,1.4753390550613403,4.218822479248047,7.475967884063721
15,0,0,0.2727272727272727,2.498579502105713,1.5153604745864868,4.152432918548584,5.498579502105713
15,1,100,0.2727272727272727,1.6226274967193604,1.329785704612732,3.054004669189453,4.62262749671936
15,2,101,0.7727272727272727,-1.6984003782272339,1.765452265739441,3.3812153339385986,-1.0
15,3,102,0.4090909090909091,1.5030426979064941,1.3118607997894287,3.8274757862091064,-1.0
15,4,103,0.8181818181818182,-0.5346012115478516,1.7523579597473145,2.52268123626709,-1.0
15,5,104,0.5909090909090909,2.9477434158325195,1.436484932899475,3.7737884521484375,-1.0
15,6,105,0.6363636363636364,1.696678638458252,1.4010999202728271,4.108351707458496,-1.0
15,7,106,0.3181818181818182,2.036611318588257,1.3606035709381104,4.45454216003418,-1.0
16,0,0,0.2916666666666667,-1.071203351020813,3.40921688079834,3.468623161315918,1.928796648979187
16,1,100,0.2916666666666667,-0.6855751276016235,4.152665138244629,4.343666076660156,2.3144248723983765
16,2,101,0.2916666666666667,0.2990746796131134,3.493436336517334,4.14302396774292,3.2990746796131134
16,3,102,0.25,-0.7817974090576172,3.5720505714416504,4.387386798858643,2.218202590942383
16,4,103,0.4166666666666667,-0.9470551609992981,2.98209547996521,2.980132818222046,-1.0
16,5,104,0.375,-0.23186829686164856,2.9702515602111816,3.909207820892334,-1.0
16,6,105,0.375,-0.6210525631904602,3.691318988800049,4.047141075134277,-1.0
16,7,106,1.0,0.011651664972305298,1.8442894220352173,2.0290355682373047,-1.0
17,0,0,0.2857142857142857,0.3657158613204956,1.3458316326141357,3.229691505432129,3.3657158613204956
17,1,100,0.14285714285714285,0.408453106880188,1.4969841241836548,3.6726455688476562,3.408453106880188
17,2,101,0.23809523809523808,0.9675202965736389,1.5638848543167114,4.022189140319824,3.967520296573639
17,3,102,0.09523809523809523,2.964364767074585,2.1164398193359375,3.9229393005371094,6.464364767074585
17,4,103,0.19047619047619047,3.4611082077026367,2.033451795578003,4.243127822875977,6.461108207702637
17,5,104,0.09523809523809523,1.5304272174835205,1.4242291450500488,3.9283902645111084,5.0304272174835205
17,6,105,0.2857142857142857,1.6236809492111206,1.3688122034072876,3.733325958251953,4.623680949211121
17,7,106,0.5714285714285714,-0.02699575573205948,1.609626293182373,3.346285581588745,-1.0
18,0,0,0.13793103448275862,-0.5645351409912109,1.308543086051941,3.476658821105957,2.435464859008789
18,1,100,0.13793103448275862,0.2633943259716034,1.3934886455535889,4.185269355773926,3.2633943259716034
18,2,101,0.5517241379310345,0.06296555697917938,1.9470285177230835,3.444699764251709,-1.0
18,3,102,0.10344827586206896,1.6841447353363037,1.4162907600402832,4.235431671142578,4.684144735336304
18,4,103,0.06896551724137931,2.6972439289093018,2.2352259159088135,4.459217071533203,6.197243928909302
18,5,104,0.10344827586206896,3.0576999187469482,2.3790714740753174,4.396306991577148,6.057699918746948
18,6,105,0.10344827586206896,3.0199761390686035,1.436797022819519,4.019704341888428,6.0199761390686035
18,7,106,0.06896551724137931,2.2528905868530273,1.5681636333465576,3.8950793743133545,5.752890586853027
19,0,0,0.08695652173913043,-1.1585270166397095,3.8023569583892822,4.547257900238037,2.3414729833602905
19,1,100,0.0,-1.336364984512329,3.7453229427337646,4.436008453369141,2.163635015487671
19,2,101,0.043478260869565216,-1.428308367729187,4.205116271972656,4.530547142028809,2.071691632270813
19,3,102,0.043478260869565216,-0.8017755746841431,3.583336353302002,4.553430557250977,2.698224425315857
19,4,103,0.043478260869565216,-0.8859621286392212,3.6641287803649902,4.442935943603516,2.614037871360779
19,5,104,0.0,-1.3776715993881226,4.060363292694092,4.468677043914795,2.1223284006118774
19,6,105,0.043478260869565216,-0.8272544145584106,4.28947639465332,4.565781116485596,2.6727455854415894
19,7,106,0.0,-0.5070021152496338,4.112995624542236,4.503130912780762,2.992997884750366
20,0,0,0.09523809523809523,0.731784462928772,3.284644842147827,4.494306564331055,4.231784462928772
20,1,100,2.0476190476190474,-0.6726945638656616,1.34464693069458,2.1014821529388428,-1.0
20,2,101,0.47619047619047616,1.3997145891189575,3.0611910820007324,4.362901210784912,-1.0
20,3,102,0.23809523809523808,0.7910181879997253,1.3302958011627197,3.2866225242614746,3.7910181879997253
20,4,103,0.19047619047619047,2.4533700942993164,1.9161094427108765,4.157662391662598,5.453370094299316
20,5,104,0.19047619047619047,0.026305271312594414,1.3391841650009155,3.165334701538086,3.0263052713125944
20,6,105,1.0,-1.710303783416748,1.3691132068634033,1.8849483728408813,-1.0
20,7,106,0.38095238095238093,0.9690442681312561,1.3667629957199097,3.3716964721679688,-1.0
21,0,0,0.047619047619047616,-0.4753924608230591,4.232544898986816,4.576282501220703,3.024607539176941
21,1,100,0.14285714285714285,0.3873072862625122,3.989891290664673,4.576076507568359,3.387307286262512
21,2,101,0.047619047619047616,-0.3702029883861542,3.8035502433776855,4.529297828674316,3.129797011613846
21,3,102,0.09523809523809523,1.6462715864181519,3.8498730659484863,4.268561840057373,5.146271586418152
21,4,103,0.047619047619047616,-1.2962250709533691,3.733471632003784,4.392650604248047,2.203774929046631
21,5,104,0.047619047619047616,-0.1426767110824585,4.198428153991699,4.428860664367676,3.3573232889175415
21,6,105,0.047619047619047616,-0.339000940322876,4.32303524017334,4.366260051727295,3.160999059677124
21,7,106,0.047619047619047616,1.6903527975082397,4.382759094238281,4.345104694366455,5.19035279750824
22,0,0,0.0,-1.2381000518798828,3.2929275035858154,4.530662536621094,2.261899948120117
22,1,100,0.0,-1.2521631717681885,2.8316826820373535,4.475494384765625,2.2478368282318115
22,2,101,0.0,-0.414291113615036,3.0299363136291504,4.43205451965332,3.085708886384964
22,3,102,0.0,-1.2714722156524658,3.4746975898742676,4.505823135375977,2.228527784347534
22,4,103,0.0,0.11860039830207825,3.351593494415283,4.452086448669434,3.6186003983020782
22,5,104,0.0,-1.2500011920928955,3.7555601596832275,4.470810890197754,2.2499988079071045
22,6,105,0.0,-0.8882554173469543,3.618812322616577,4.4347991943359375,2.6117445826530457
22,7,106,0.0,0.07232779264450073,2.961395740509033,4.171478271484375,3.5723277926445007
23,0,0,0.043478260869565216,-1.843963623046875,3.7578210830688477,4.416787147521973,1.656036376953125
23,1,100,0.0,0.4509221017360687,3.4163434505462646,4.287232398986816,3.9509221017360687
23,2,101,0.043478260869565216,-0.6602540016174316,3.821659564971924,4.483819961547852,2.8397459983825684
23,3,102,0.043478260869565216,-1.1021493673324585,3.4220709800720215,4.4078755378723145,2.3978506326675415
23,4,103,0.0,-1.2009083032608032,3.4885196685791016,4.375340461730957,2.2990916967391968
23,5,104,0.043478260869565216,-1.0906552076339722,3.7607343196868896,4.402468204498291,2.409344792366028
23,6,105,0.043478260869565216,-0.6617652773857117,3.0715532302856445,4.192420959472656,2.8382347226142883
23,7,106,0.0,-1.1386357545852661,3.64245867729187,4.364433288574219,2.361364245414734
24,0,0,0.03571428571428571,-0.6633607745170593,3.0058839321136475,4.478639125823975,2.8366392254829407
24,1,100,0.03571428571428571,0.5776519179344177,3.390939235687256,4.504194736480713,4.077651917934418
24,2,101,0.03571428571428571,-1.3111165761947632,3.684835910797119,4.457574844360352,2.188883423805237
24,3,102,0.03571428571428571,-0.9425537586212158,3.281552314758301,4.4910664558410645,2.557446241378784
24,4,103,0.03571428571428571,-1.0957460403442383,2.7732722759246826,4.517788410186768,2.4042539596557617
24,5,104,0.03571428571428571,-1.5427125692367554,3.7495830059051514,4.465813636779785,1.9572874307632446
24,6,105,0.03571428571428571,-1.6744259595870972,4.081043720245361,4.516100883483887,1.8255740404129028
24,7,106,0.0,-1.3665962219238281,3.4670143127441406,4.4575581550598145,2.133403778076172
25,0,0,0.0,-0.4648638963699341,3.1555821895599365,4.358884811401367,3.035136103630066
25,1,100,0.0,7.310882210731506e-05,2.994168519973755,4.300250053405762,3.5000731088221073
25,2,101,0.0,-0.5300015211105347,2.740293264389038,4.231381416320801,2.9699984788894653
25,3,102,0.0,0.21009954810142517,3.039616584777832,4.518291473388672,3.710099548101425
25,4,103,0.0,0.2957424521446228,3.3035216331481934,4.1125030517578125,3.795742452144623
25,5,104,0.08,-1.8786324262619019,4.143320083618164,4.477967739105225,1.6213675737380981
25,6,105,0.08,-0.7085466980934143,3.0941860675811768,4.407774448394775,2.7914533019065857
25,7,106,0.0,-0.20564815402030945,3.1732890605926514,4.423818111419678,3.2943518459796906
26,0,0,0.07407407407407407,-0.8968802094459534,4.217390060424805,4.505379676818848,2.6031197905540466
26,1,100,0.037037037037037035,-0.900035560131073,4.219544410705566,4.60414981842041,2.599964439868927
26,2,101,0.0,-1.5291346311569214,4.3255228996276855,4.569186210632324,1.9708653688430786
26,3,102,0.0,-1.6591907739639282,4.290799617767334,4.537759780883789,1.8408092260360718
26,4,103,0.0,-1.2227258682250977,4.240331172943115,4.496686935424805,2.2772741317749023
26,5,104,0.037037037037037035,-0.2757234573364258,3.701333522796631,4.5187249183654785,3.224276542663574
26,6,105,0.0,-1.3878772258758545,4.099691390991211,4.528740406036377,2.1121227741241455
26,7,106,0.0,-0.6976167559623718,4.004887580871582,4.471034526824951,2.802383244037628
27,0,0,0.1111111111111111,-1.9024124145507812,4.0676703453063965,4.536422252655029,1.0975875854492188
27,1,100,0.07407407407407407,0.19179418683052063,3.3383452892303467,4.472606182098389,3.6917941868305206
27,2,101,0.1111111111111111,-1.8259737491607666,3.8560876846313477,4.520567893981934,1.1740262508392334
27,3,102,0.037037037037037035,-1.0053472518920898,3.4565277099609375,4.450677394866943,2.49465274810791
27,4,103,0.0,-1.529665231704712,3.7921481132507324,4.544337272644043,1.970334768295288
27,5,104,0.1111111111111111,-1.936035394668579,4.067007064819336,4.455920219421387,1.063964605331421
27,6,105,0.037037037037037035,-1.0203057527542114,3.7910823822021484,4.513195037841797,2.4796942472457886
27,7,106,0.037037037037037035,-1.7569615840911865,3.963338851928711,4.495244979858398,1.7430384159088135
28,0,0,0.045454545454545456,-1.2838717699050903,3.5159988403320312,4.549267768859863,2.2161282300949097
28,1,100,0.0,-0.47517913579940796,3.6055126190185547,4.527035713195801,3.024820864200592
28,2,101,0.09090909090909091,-1.3241513967514038,4.262810707092285,4.579270362854004,2.175848603248596
28,3,102,0.0,-0.7447595000267029,3.826233148574829,4.528554916381836,2.755240499973297
28,4,103,0.045454545454545456,-0.5659992694854736,3.8555705547332764,4.534555435180664,2.9340007305145264
28,5,104,0.0,-0.3338748812675476,2.7917566299438477,4.467681884765625,3.1661251187324524
28,6,105,0.0,-1.5241986513137817,4.2345733642578125,4.416024208068848,1.9758013486862183
28,7,106,0.045454545454545456,-1.297340750694275,4.062885284423828,4.554864883422852,2.202659249305725
29,0,0,0.0,-1.8971384763717651,3.717348098754883,4.535500526428223,1.6028615236282349
29,1,100,0.038461538461538464,-1.386038064956665,3.5218968391418457,4.443190574645996,2.113961935043335
29,2,101,0.038461538461538464,-1.8323638439178467,3.8526437282562256,4.526186943054199,1.6676361560821533
29,3,102,0.038461538461538464,-1.99481201171875,3.881087303161621,4.524375915527344,1.50518798828125
29,4,103,0.038461538461538464,-2.2345519065856934,4.245977401733398,4.508509635925293,1.2654480934143066
29,5,104,0.038461538461538464,-1.8687928915023804,3.9352610111236572,4.571478843688965,1.6312071084976196
29,6,105,0.0,-1.1858899593353271,4.051562786102295,4.561250686645508,2.314110040664673
29,7,106,0.038461538461538464,-1.2235336303710938,3.7750539779663086,4.507062911987305,2.2764663696289062
30,0,0,0.36363636363636365,2.663848876953125,1.4959176778793335,3.986260175704956,-1.0
30,1,100,0.13636363636363635,3.414978265762329,1.6206684112548828,3.902431011199951,6.414978265762329
30,2,101,0.13636363636363635,2.9364328384399414,1.8045461177825928,4.515435218811035,5.936432838439941
30,3,102,0.13636363636363635,0.7279430627822876,1.6327929496765137,4.206482410430908,3.7279430627822876
30,4,103,0.13636363636363635,3.7478976249694824,1.9675084352493286,4.277292251586914,6.747897624969482
30,5,104,0.4090909090909091,1.8456367254257202,1.440753698348999,3.4225449562072754,-1.0
30,6,105,0.09090909090909091,0.6296206116676331,1.4935321807861328,4.004743576049805,4.129620611667633
30,7,106,0.09090909090909091,-0.06999856233596802,1.377509593963623,3.9501936435699463,3.430001437664032
31,0,0,0.17857142857142858,2.653447389602661,1.3573155403137207,3.439222812652588,5.653447389602661
31,1,100,0.42857142857142855,-0.31585678458213806,1.3204494714736938,3.94575834274292,-1.0
31,2,101,0.17857142857142858,1.658117413520813,1.43955397605896,3.8846096992492676,4.658117413520813
31,3,102,0.2857142857142857,3.615067720413208,1.3462330102920532,3.6472725868225098,6.615067720413208
31,4,103,0.8571428571428571,0.7389331459999084,2.063181161880493,2.365396022796631,-1.0
31,5,104,0.17857142857142858,2.3664820194244385,1.9422963857650757,3.8753561973571777,5.3664820194244385
31,6,105,0.4642857142857143,1.9221919775009155,1.3482180833816528,3.3938145637512207,-1.0
31,7,106,0.7857142857142857,0.11189806461334229,1.3353338241577148,2.3360369205474854,-1.0
32,0,0,0.0,-2.1327242851257324,3.860642910003662,4.294172286987305,1.3672757148742676
32,1,100,0.0,-2.5045363903045654,3.5687975883483887,4.114416122436523,0.9954636096954346
32,2,101,0.0,-1.4597820043563843,4.174511432647705,4.539123058319092,2.0402179956436157
32,3,102,0.0,-2.079486608505249,3.248138427734375,4.402316570281982,1.420513391494751
32,4,103,0.10714285714285714,-1.6925796270370483,3.8326244354248047,4.371163368225098,1.3074203729629517
32,5,104,0.10714285714285714,-2.3315060138702393,3.8542861938476562,4.083044052124023,0.6684939861297607
32,6,105,0.03571428571428571,-1.0157432556152344,2.484792947769165,3.7218565940856934,2.4842567443847656
32,7,106,0.03571428571428571,-1.794780969619751,4.223562240600586,4.223321914672852,1.705219030380249
33,0,0,0.16666666666666666,-0.9422636032104492,3.50359845161438,4.535123348236084,2.057736396789551
33,1,100,0.03333333333333333,-0.6012334823608398,4.043370723724365,4.563300609588623,2.89876651763916
33,2,101,0.0,-0.21338188648223877,4.090824604034424,4.561995506286621,3.2866181135177612
33,3,102,0.23333333333333334,-1.1829787492752075,3.5914299488067627,4.539585113525391,1.8170212507247925
33,4,103,0.16666666666666666,-0.6155762076377869,3.7025527954101562,4.586172103881836,2.384423792362213
33,5,104,0.26666666666666666,3.7286624908447266,3.7536659240722656,4.553466796875,6.728662490844727
33,6,105,0.3,-1.1995741128921509,2.9284167289733887,4.492561340332031,1.8004258871078491
33,7,106,0.1,-0.7210804224014282,3.095555067062378,4.5697174072265625,2.7789195775985718
34,0,0,0.03333333333333333,-1.9715914726257324,2.8198249340057373,3.9316654205322266,1.5284085273742676
34,1,100,0.06666666666666667,-1.6335804462432861,3.397841691970825,4.424809455871582,1.8664195537567139
34,2,101,0.03333333333333333,-0.18164747953414917,2.5404958724975586,4.24770450592041,3.318352520465851
34,3,102,0.06666666666666667,-1.870778203010559,3.6576101779937744,4.324732780456543,1.629221796989441
34,4,103,0.03333333333333333,-0.9593967795372009,4.082849025726318,4.410378456115723,2.540603220462799
34,5,104,0.03333333333333333,-1.9044510126113892,4.008663177490234,4.477008819580078,1.5955489873886108
34,6,105,0.03333333333333333,-2.0710885524749756,4.047060012817383,4.475697040557861,1.4289114475250244
34,7,106,0.06666666666666667,0.43556439876556396,3.092883825302124,4.4248456954956055,3.935564398765564
35,0,0,0.0,-0.10931310802698135,3.127328872680664,4.336967468261719,3.3906868919730186
35,1,100,0.15384615384615385,-0.5562703013420105,3.5235514640808105,4.286787986755371,2.4437296986579895
35,2,101,0.15384615384615385,-0.9484055042266846,3.2702019214630127,4.493249893188477,2.0515944957733154
35,3,102,0.15384615384615385,-0.28371569514274597,3.0426342487335205,4.433943748474121,2.716284304857254
35,4,103,0.15384615384615385,-0.4798318147659302,3.9755568504333496,4.394406318664551,2.52016818523407
35,5,104,0.3076923076923077,-1.4862065315246582,3.777189016342163,4.445250511169434,-1.0
35,6,105,0.2692307692307692,-0.9960920214653015,3.653290271759033,4.286968231201172,2.0039079785346985
35,7,106,0.11538461538461539,-0.3927170932292938,3.2657692432403564,4.491646766662598,2.607282906770706
36,0,0,1.0,-1.3956644535064697,1.4976170063018799,1.9459151029586792,-1.0
36,1,100,1.064516129032258,1.3819997310638428,1.2891664505004883,2.9326748847961426,-1.0
36,2,101,0.5161290322580645,-0.14885425567626953,1.53638756275177,3.758831024169922,-1.0
36,3,102,0.3870967741935484,0.0897534191608429,2.1052932739257812,3.0807929039001465,-1.0
36,4,103,0.8709677419354839,-1.1337800025939941,1.4100276231765747,2.5619115829467773,-1.0
36,5,104,0.5161290322580645,1.3402743339538574,1.997513771057129,3.99472975730896,-1.0
36,6,105,0.4838709677419355,0.8784161806106567,1.3334687948226929,3.62593936920166,-1.0
36,7,106,1.3870967741935485,-0.6964091062545776,2.364227056503296,3.6832666397094727,-1.0
